,DATATYPE,CNT, TIME, LPCX, LPCY, LPD, LPS, LPV, RPCX, RPCY, RPD, RPS, RPV, LEYEX, LEYEY, LEYEZ, LPUPILD, LPUPILV, REYEX, REYEY, REYEZ, RPUPILD, RPUPILV, BKID, BKDUR, BKPMIN,EVENT,USER,
4421,SMP,234916,3864.68213,0.41085,0.74656,10.95384,1.00000,1,0.72482,0.74839,13.12613,1.00000,1,-0.01920,-0.03118,0.67596,0.00344,1,0.02661,-0.02129,0.45968,0.00400,1,0,0.00000,33,TIME,23:29:42.709,70
4422,SMP,234917,3864.69849,0.40701,0.74791,10.62177,1.00000,1,0.72261,0.74916,12.80038,1.00000,1,-0.01920,-0.03118,0.67596,0.00401,1,0.02661,-0.02129,0.45968,0.00410,1,0,0.00000,33,TIME,23:29:42.709,70
4423,SMP,234918,3864.71509,0.40449,0.75035,9.82585,1.00000,1,0.71732,0.75053,13.04144,1.00000,1,-0.01920,-0.03118,0.67596,0.00374,1,0.02661,-0.02129,0.45968,0.00488,1,0,0.00000,33,TIME,23:29:42.709,70
4424,SMP,234919,3864.73145,0.40225,0.74938,11.33631,1.00000,1,0.71687,0.75104,13.11479,1.00000,1,-0.01980,-0.03106,0.67056,0.00353,1,0.03948,-0.03148,0.67835,0.00433,1,0,0.00000,33,TIME,23:29:42.709,70
4425,SMP,234920,3864.74780,0.40113,0.74952,10.86278,1.00000,1,0.71537,0.75107,13.16064,1.00000,1,-0.01980,-0.03106,0.67056,0.00372,1,0.03948,-0.03148,0.67835,0.00435,1,0,0.00000,33,TIME,23:29:42.709,70
4426,SMP,234921,3864.76416,0.40130,0.74965,11.37070,1.00000,1,0.71549,0.75106,13.07437,1.00000,1,-0.01980,-0.03106,0.67056,0.00372,1,0.03948,-0.03148,0.67835,0.00437,1,0,0.00000,33,TIME,23:29:42.709,70
4427,SMP,234922,3864.78076,0.40102,0.74944,11.09787,1.00000,1,0.71544,0.75125,13.35769,1.00000,1,-0.01980,-0.03106,0.67056,0.00369,1,0.17705,-0.14401,3.10329,0.00432,0,0,0.00000,33,TIME,23:29:42.709,70
4428,SMP,234923,3864.79712,0.40087,0.74985,11.53332,1.00000,1,0.71533,0.75124,13.45068,1.00000,1,-0.01980,-0.03106,0.67056,0.00354,1,0.17705,-0.14401,3.10329,0.00424,0,0,0.00000,33,TIME,23:29:42.709,70
4429,SMP,234924,3864.81348,0.40101,0.75014,11.75463,1.00000,1,0.71535,0.75113,13.43452,1.00000,1,-0.01980,-0.03106,0.67056,0.00357,1,0.17705,-0.14401,3.10329,0.00433,0,0,0.00000,33,TIME,23:29:42.709,70
4430,SMP,234925,3864.83008,0.40092,0.75002,11.63624,1.00000,1,0.71539,0.75104,13.22373,1.00000,1,-0.02074,-0.03243,0.70027,0.00352,1,0.17705,-0.14401,3.10329,0.00434,0,0,0.00000,33,TIME,23:29:42.709,70
4431,SMP,234926,3864.84644,0.40080,0.74962,11.17050,1.00000,1,0.71553,0.75120,13.27799,1.00000,1,-0.02074,-0.03243,0.70027,0.00361,1,0.17705,-0.14401,3.10329,0.00426,0,0,0.00000,33,TIME,23:29:42.709,70
4432,SMP,234927,3864.86279,0.40114,0.74915,11.31401,1.00000,1,0.71590,0.75141,13.36263,1.00000,1,-0.02074,-0.03243,0.70027,0.00381,1,0.17705,-0.14401,3.10329,0.00436,0,0,0.00000,33,TIME,23:29:42.709,70
4433,SMP,234928,3864.87939,0.40099,0.74931,11.32427,1.00000,1,0.71620,0.75123,13.46012,1.00000,1,-0.01980,-0.03106,0.67056,0.00367,1,0.03818,-0.03030,0.65284,0.00423,1,0,0.00000,33,TIME,23:29:42.709,70
4434,SMP,234929,3864.89575,0.40099,0.74931,11.32427,1.00000,1,0.71620,0.75123,13.46012,1.00000,1,-0.01980,-0.03106,0.67056,0.00367,1,0.03818,-0.03030,0.65284,0.00423,1,0,0.00000,33,TIME,23:29:42.709,70
4435,SMP,234930,3864.91211,0.40098,0.74932,11.28413,1.00000,1,0.71607,0.75114,13.52527,1.00000,1,-0.01980,-0.03106,0.67056,0.00369,1,0.03818,-0.03030,0.65284,0.00415,1,0,0.00000,33,TIME,23:29:42.709,70
4436,SMP,234931,3864.92896,0.40139,0.74985,11.91758,1.00000,1,0.71600,0.75129,13.55565,1.00000,1,-0.01980,-0.03106,0.67056,0.00377,1,0.17705,-0.14401,3.10329,0.00416,0,0,0.00000,33,TIME,23:29:42.709,70
4437,SMP,234932,3864.94507,0.40109,0.75055,11.18715,1.00000,1,0.71569,0.75202,13.15755,1.00000,1,-0.01980,-0.03106,0.67056,0.00365,1,0.17705,-0.14401,3.10329,0.00423,0,0,0.00000,33,TIME,23:29:42.709,70
4438,SMP,234933,3864.96143,0.40046,0.75145,12.40887,1.00000,1,0.71518,0.75201,13.33452,1.00000,1,-0.01980,-0.03106,0.67056,0.00371,1,0.17705,-0.14401,3.10329,0.00428,0,0,0.00000,33,TIME,23:29:42.709,70
4439,MSG,72,3864.97,TIME 23:29:43.718 71,,,,,,,,,,,,,,,,,,,,,,,,,
4440,SMP,234934,3864.97803,0.40030,0.75130,11.71808,1.00000,1,0.71504,0.75218,13.24868,1.00000,1,-0.02013,-0.03130,0.67314,0.00369,1,0.17697,-0.14470,3.11177,0.00427,0,0,0.00000,33,TIME,23:29:43.718,71
4441,SMP,234935,3864.99463,0.39965,0.75237,12.54679,1.00000,1,0.71463,0.75229,13.30598,1.00000,1,-0.02013,-0.03130,0.67314,0.00358,1,0.17697,-0.14470,3.11177,0.00423,0,0,0.00000,33,TIME,23:29:43.718,71
4442,SMP,234936,3865.01099,0.39946,0.75295,12.53317,1.00000,1,0.71480,0.75243,13.50562,1.00000,1,-0.02013,-0.03130,0.67314,0.00375,1,0.17697,-0.14470,3.11177,0.00413,0,0,0.00000,33,TIME,23:29:43.718,71
4443,SMP,234937,3865.02734,0.39886,0.75202,12.24159,1.00000,1,0.71466,0.75203,13.08443,1.00000,1,-0.02153,-0.03317,0.71335,0.00372,1,0.03881,-0.03121,0.67118,0.00437,1,0,0.00000,33,TIME,23:29:43.718,71
4444,SMP,234938,3865.04370,0.39884,0.75211,11.84457,1.00000,1,0.71393,0.75139,12.71886,1.00000,1,-0.02153,-0.03317,0.71335,0.00371,1,0.03881,-0.03121,0.67118,0.00424,1,0,0.00000,33,TIME,23:29:43.718,71
4445,SMP,234939,3865.06006,0.39881,0.75163,12.31714,1.00000,1,0.71387,0.75125,12.77802,1.00000,1,-0.02153,-0.03317,0.71335,0.00377,1,0.03881,-0.03121,0.67118,0.00422,1,0,0.00000,33,TIME,23:29:43.718,71
4446,SMP,234940,3865.07666,0.39837,0.75274,12.86555,1.00000,1,0.71389,0.75161,13.12010,1.00000,1,-0.02038,-0.03131,0.67332,0.00361,1,0.03715,-0.02986,0.64350,0.00416,1,0,0.00000,33,TIME,23:29:43.718,71
4447,SMP,234941,3865.09302,0.39806,0.75094,11.06793,1.00000,1,0.71337,0.75091,12.98818,1.00000,1,-0.02038,-0.03131,0.67332,0.00376,1,0.03715,-0.02986,0.64350,0.00408,1,0,0.00000,33,TIME,23:29:43.718,71
4448,SMP,234942,3865.10938,0.39793,0.75083,11.07971,1.00000,1,0.71293,0.75092,12.73738,1.00000,1,-0.02038,-0.03131,0.67332,0.00382,1,0.03715,-0.02986,0.64350,0.00428,1,0,0.00000,33,TIME,23:29:43.718,71
4449,SMP,234943,3865.12598,0.39776,0.75225,12.58150,1.00000,1,0.71279,0.75103,12.83010,1.00000,1,-0.02148,-0.03263,0.70311,0.00359,1,0.03763,-0.03029,0.65399,0.00426,1,0,0.00000,33,TIME,23:29:43.718,71
4450,SMP,234944,3865.14209,0.39734,0.75159,12.40841,1.00000,1,0.71260,0.75083,13.05754,1.00000,1,-0.02148,-0.03263,0.70311,0.00367,1,0.03763,-0.03029,0.65399,0.00426,1,0,0.00000,33,TIME,23:29:43.718,71
4451,SMP,234945,3865.15894,0.39732,0.75158,12.33920,1.00000,1,0.71226,0.75064,13.02266,1.00000,1,-0.02148,-0.03263,0.70311,0.00368,1,0.03763,-0.03029,0.65399,0.00413,1,0,0.00000,33,TIME,23:29:43.718,71
4452,SMP,234946,3865.17505,0.39660,0.75192,12.51814,1.00000,1,0.71215,0.75082,13.15614,1.00000,1,-0.02059,-0.03099,0.66770,0.00370,1,0.03686,-0.02980,0.64480,0.00402,1,0,0.00000,33,TIME,23:29:43.718,71
4453,SMP,234947,3865.19165,0.39590,0.75191,12.44704,1.00000,1,0.71122,0.75037,12.78520,1.00000,1,-0.02059,-0.03099,0.66770,0.00375,1,0.03686,-0.02980,0.64480,0.00428,1,0,0.00000,33,TIME,23:29:43.718,71
4454,SMP,234948,3865.20801,0.39535,0.75202,11.83395,1.00000,1,0.71090,0.75027,12.94251,1.00000,1,-0.02059,-0.03099,0.66770,0.00366,1,0.03686,-0.02980,0.64480,0.00419,1,0,0.00000,33,TIME,23:29:43.718,71
4455,SMP,234949,3865.22437,0.39494,0.75125,11.12079,1.00000,1,0.71020,0.75031,12.92247,1.00000,1,-0.02114,-0.03137,0.67328,0.00377,1,0.03811,-0.03106,0.67201,0.00413,1,0,0.00000,33,TIME,23:29:43.718,71
4456,SMP,234950,3865.24097,0.39331,0.75228,11.90152,1.00000,1,0.70906,0.75042,12.51341,1.00000,1,-0.02114,-0.03137,0.67328,0.00371,1,0.03811,-0.03106,0.67201,0.00425,1,0,0.00000,33,TIME,23:29:43.718,71
4457,SMP,234951,3865.25732,0.39313,0.75170,11.29022,1.00000,1,0.70836,0.74958,12.62555,1.00000,1,-0.02114,-0.03137,0.67328,0.00372,1,0.03811,-0.03106,0.67201,0.00428,1,0,0.00000,33,TIME,23:29:43.718,71
4458,SMP,234952,3865.27368,0.39180,0.75228,11.82252,1.00000,1,0.70797,0.74927,12.82076,1.00000,1,-0.02225,-0.03224,0.69204,0.00361,1,0.03818,-0.03128,0.68239,0.00399,1,0,0.00000,33,TIME,23:29:43.718,71
4459,SMP,234953,3865.29004,0.39090,0.75113,11.18107,1.00000,1,0.70672,0.74716,12.78644,1.00000,1,-0.02225,-0.03224,0.69204,0.00380,1,0.03818,-0.03128,0.68239,0.00417,1,0,0.00000,33,TIME,23:29:43.718,71
4460,SMP,234954,3865.30664,0.39027,0.75061,11.22038,1.00000,1,0.70591,0.74575,11.75788,1.00000,1,-0.02225,-0.03224,0.69204,0.00369,1,0.03818,-0.03128,0.68239,0.00437,1,0,0.00000,33,TIME,23:29:43.718,71
4461,SMP,234955,3865.32300,0.38909,0.75023,12.52967,1.00000,1,0.70517,0.74430,11.73574,1.00000,1,-0.02218,-0.03097,0.67411,0.00371,1,0.03724,-0.03000,0.67228,0.00423,1,0,0.00000,33,TIME,23:29:43.718,71
4462,SMP,234956,3865.33936,0.38814,0.74949,8.39295,1.00000,1,0.70738,0.74319,7.28541,1.00000,1,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,0,0.00000,33,TIME,23:29:43.718,71
4463,SMP,234957,3865.35596,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,0,0.00000,33,TIME,23:29:43.718,71
4464,SMP,234958,3865.37231,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,0,0.00000,33,TIME,23:29:43.718,71
4465,SMP,234959,3865.38867,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4466,SMP,234960,3865.40503,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4467,SMP,234961,3865.42163,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4468,SMP,234962,3865.43799,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4469,SMP,234963,3865.45435,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4470,SMP,234964,3865.47070,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4471,SMP,234965,3865.48730,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4472,SMP,234966,3865.50366,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4473,SMP,234967,3865.52002,0.38814,0.74949,8.39295,1.00000,0,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00346,1,0.03724,-0.03000,0.67228,0.00219,1,1477,0.00000,32,TIME,23:29:43.718,71
4474,SMP,234968,3865.53662,0.42961,0.75227,10.44864,1.00000,1,0.70738,0.74319,7.28541,1.00000,0,-0.02218,-0.03097,0.67411,0.00313,1,0.03724,-0.03000,0.67228,0.00219,1,0,0.14788,33,TIME,23:29:43.718,71
4475,SMP,234969,3865.55298,0.43623,0.75342,10.20031,1.00000,1,0.75611,0.76183,11.22765,1.00000,1,-0.02218,-0.03097,0.67411,0.00306,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4476,SMP,234970,3865.56934,0.43942,0.75243,7.65423,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00395,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4477,SMP,234971,3865.58594,0.43942,0.75243,7.65423,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00395,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4478,SMP,234972,3865.60229,0.45794,0.75500,8.89115,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00289,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4479,SMP,234973,3865.61890,0.46183,0.75371,9.92382,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00355,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4480,SMP,234974,3865.63501,0.47161,0.75192,10.98999,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00303,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4481,SMP,234975,3865.65161,0.47529,0.75222,9.50276,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.02218,-0.03097,0.67411,0.00272,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4482,SMP,234976,3865.66895,0.48021,0.75071,10.37853,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00372,-0.03089,0.67245,0.00346,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4483,SMP,234977,3865.68433,0.48599,0.74946,11.73052,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00372,-0.03089,0.67245,0.00319,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4484,SMP,234978,3865.70068,0.48842,0.74804,10.59210,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00372,-0.03089,0.67245,0.00310,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4485,SMP,234979,3865.71777,0.49160,0.74718,11.86297,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00325,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4486,SMP,234980,3865.73364,0.49160,0.74718,11.86297,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00325,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4487,SMP,234981,3865.75000,0.84497,0.73238,7.33627,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4488,SMP,234982,3865.76660,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4489,SMP,234983,3865.78296,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4490,SMP,234984,3865.79932,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4491,SMP,234985,3865.81592,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4492,SMP,234986,3865.83228,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4493,SMP,234987,3865.84863,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4494,SMP,234988,3865.86523,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4495,SMP,234989,3865.88159,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4496,SMP,234990,3865.89844,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4497,SMP,234991,3865.91455,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4498,SMP,234992,3865.93091,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4499,SMP,234993,3865.94824,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4500,SMP,234994,3865.96362,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:43.718,71
4501,MSG,73,3865.9722,TIME 23:29:44.723 72,,,,,,,,,,,,,,,,,,,,,,,,,
4502,SMP,234995,3865.98022,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4503,SMP,234996,3865.99658,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4504,SMP,234997,3866.01294,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4505,SMP,234998,3866.02930,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4506,SMP,234999,3866.04590,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4507,SMP,235000,3866.06226,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4508,SMP,235001,3866.07861,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4509,SMP,235002,3866.09497,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4510,SMP,235003,3866.11157,0.84497,0.73238,7.33627,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00263,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4511,SMP,235004,3866.12793,0.42276,0.73372,11.03847,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00332,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4512,SMP,235005,3866.14429,0.42234,0.73406,11.58125,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.00193,-0.03008,0.66578,0.00317,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4513,SMP,235006,3866.16089,0.42211,0.73472,11.41707,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01535,-0.03071,0.70004,0.00319,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4514,SMP,235007,3866.17725,0.42217,0.73573,11.66780,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01535,-0.03071,0.70004,0.00327,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4515,SMP,235008,3866.19385,0.42220,0.73573,11.82780,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01535,-0.03071,0.70004,0.00328,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,33,TIME,23:29:44.723,72
4516,SMP,235009,3866.21021,0.42285,0.73622,11.62819,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01400,-0.02862,0.64946,0.00319,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4517,SMP,235010,3866.22681,0.42349,0.73666,11.63294,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01400,-0.02862,0.64946,0.00320,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4518,SMP,235011,3866.24536,0.42374,0.73718,11.78480,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01400,-0.02862,0.64946,0.00322,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4519,SMP,235012,3866.25977,0.42473,0.73670,11.55764,1.00000,1,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4520,SMP,235013,3866.27612,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4521,SMP,235014,3866.29248,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4522,SMP,235015,3866.30884,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4523,SMP,235016,3866.32520,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4524,SMP,235017,3866.34155,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4525,SMP,235018,3866.35791,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4526,SMP,235019,3866.37427,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
4527,SMP,235020,3866.39087,0.42473,0.73670,11.55764,1.00000,0,0.75611,0.76183,11.22765,1.00000,0,-0.01501,-0.03149,0.71468,0.00326,1,0.03724,-0.03000,0.67228,0.00442,1,0,0.00000,32,TIME,23:29:44.723,72
